"","setting","date","indicator","dimension","measure","estimate","se","lowerci","upperci"
"508","United Republic of Tanzania",2022,"vzdpt","Subnational region","Between-group standard deviation",5.15244934599715,NA,4.66717856181506,7.62835731602996
"509","United Republic of Tanzania",2022,"vzdpt","Subnational region","Between-group standard deviation",5.15244934599715,NA,4.66717856181506,7.62835731602996
"510","United Republic of Tanzania",2022,"vzdpt","Subnational region","Between-group standard deviation",5.15244934599715,NA,4.66717856181506,7.62835731602996
"511","United Republic of Tanzania",2022,"vzdpt","Subnational region","Between-group standard deviation",5.15244934599715,NA,4.66717856181506,7.62835731602996
"512","United Republic of Tanzania",2022,"vzdpt","Subnational region","Between-group standard deviation",5.15244934599715,NA,4.66717856181506,7.62835731602996
"513","Uzbekistan",2021,"vzdpt","Subnational region","Between-group standard deviation",1.3226404680622,NA,0.832197606872303,2.56646670252516
"514","Viet Nam",2020,"vzdpt","Subnational region","Between-group standard deviation",2.66280980236621,NA,2.20160010193487,4.63940583311036
"515","Yemen",2022,"vzdpt","Subnational region","Between-group standard deviation",14.0244732398524,NA,12.9628549580412,16.2328306823831
"516","Zambia",2018,"vzdpt","Subnational region","Between-group standard deviation",1.27567677865338,NA,0.864404897736534,2.57854215143704
"517","Zimbabwe",2019,"vzdpt","Subnational region","Between-group standard deviation",4.42128522588725,NA,3.17434662362625,6.47812962873394
"518","Afghanistan",2022,"vdpt","Subnational region","Between-group variance",415.724804307184,49.3296386583358,319.040489166472,512.409119447897
"519","Albania",2017,"vdpt","Subnational region","Between-group variance",3.66231906157926,4.44338587306485,-5.04655721904191,12.3711953422004
"520","Albania",2017,"vdpt","Subnational region","Between-group variance",3.66231906157926,4.44338587306485,-5.04655721904191,12.3711953422004
"521","Albania",2017,"vdpt","Subnational region","Between-group variance",3.66231906157926,4.44338587306485,-5.04655721904191,12.3711953422004
"522","Albania",2017,"vdpt","Subnational region","Between-group variance",3.66231906157926,4.44338587306485,-5.04655721904191,12.3711953422004
"523","Albania",2017,"vdpt","Subnational region","Between-group variance",3.66231906157926,4.44338587306485,-5.04655721904191,12.3711953422004
"524","Algeria",2019,"vdpt","Subnational region","Between-group variance",97.9718695451369,19.9966823748105,58.7790922802214,137.164646810052
"525","Angola",2015,"vdpt","Subnational region","Between-group variance",182.183738197704,41.26080277214,101.314050791099,263.053425604308
"526","Bangladesh",2017,"vdpt","Subnational region","Between-group variance",4.47657078414574,2.70936490107849,-0.833686842945012,9.7868284112365
"527","Belize",2016,"vdpt","Subnational region","Between-group variance",16.7099602590763,24.2157408580191,-30.7520196815962,64.1719401997488
"528","Benin",2021,"vdpt","Subnational region","Between-group variance",142.37500748469,27.268380264744,88.9299642490492,195.820050720331
"529","Bolivia (Plurinational State of)",2016,"vdpt","Subnational region","Between-group variance",28.6304006222615,17.3650927877829,-5.40455582998917,62.6653570745122
"530","Burkina Faso",2021,"vdpt","Subnational region","Between-group variance",24.7896698059473,10.9833195269229,3.26275910248301,46.3165805094117
"531","Burundi",2016,"vdpt","Subnational region","Between-group variance",3.19980070736236,1.6035620245001,0.056876892366025,6.3427245223587
"532","Cambodia",2021,"vdpt","Subnational region","Between-group variance",94.8713338985625,22.1042779732554,51.5477451667199,138.194922630405
"533","Cameroon",2018,"vdpt","Subnational region","Between-group variance",131.357315357112,40.4607551060934,52.0556925618737,210.65893815235
"534","Central African Republic",2019,"vdpt","Subnational region","Between-group variance",209.547328656877,33.9140193596094,143.077072141049,276.017585172706
"535","Chad",2014,"vdpt","Subnational region","Between-group variance",260.268153085094,38.2676585005315,185.264920651374,335.271385518813
"536","Comoros",2022,"vdpt","Subnational region","Between-group variance",31.8142279434682,26.1691171613603,-19.4762992000071,83.1047550869435
"537","Congo",2014,"vdpt","Subnational region","Between-group variance",219.357005455756,43.5380222653482,134.024049857571,304.689961053942
"538","Costa Rica",2018,"vdpt","Subnational region","Between-group variance",24.7259771356421,23.5986413548423,-21.5265100039262,70.9784642752104
"539","Cuba",2019,"vdpt","Subnational region","Between-group variance",11.9046977022973,12.8533143939322,-13.28733559178,37.0967309963746
"540","Cuba",2019,"vdpt","Subnational region","Between-group variance",11.9046977022973,12.8533143939322,-13.28733559178,37.0967309963746
"541","Côte d'Ivoire",2021,"vdpt","Subnational region","Between-group variance",123.368005839562,40.1495375316379,44.6763582816122,202.059653397511
"542","Democratic Republic of the Congo",2017,"vdpt","Subnational region","Between-group variance",434.849849182142,56.2064609581605,324.687210005691,545.012488358593
"543","Dominican Republic",2019,"vdpt","Subnational region","Between-group variance",23.0009810489474,15.4138805420254,-7.20966967542504,53.2116317733199
"544","Ecuador",2018,"vdpt","Subnational region","Between-group variance",1.53901670981832,1.81288066992919,-2.01416411151173,5.09219753114837
"545","Egypt",2014,"vdpt","Subnational region","Between-group variance",2.53246761791931,1.63370169360364,-0.669528863025918,5.73446409886453
"546","El Salvador",2014,"vdpt","Subnational region","Between-group variance",4.54049152926672,7.12346792085739,-9.42124904064018,18.5022320991736
"547","Eswatini",2021,"vdpt","Subnational region","Between-group variance",6.36552122266776,11.7986986034577,-16.7595031045524,29.4905455498879
"548","Ethiopia",2019,"vdpt","Subnational region","Between-group variance",282.796761210655,73.9459511877365,137.865360080134,427.728162341175
"549","Fiji",2021,"vdpt","Subnational region","Between-group variance",2.65738153962282,5.32200149570907,-7.77354971763526,13.0883127968809
"550","Gabon",2019,"vdpt","Subnational region","Between-group variance",21.9515296099343,18.1105315638086,-13.5444599960064,57.4475192158749
"551","Gambia",2019,"vdpt","Subnational region","Between-group variance",14.5681708280112,9.14992670298513,-3.36535597102093,32.5016976270434
"552","Ghana",2022,"vdpt","Subnational region","Between-group variance",30.3818388561911,13.7879789313854,3.35789673107872,57.4057809813034
"553","Guatemala",2015,"vdpt","Subnational region","Between-group variance",35.4534271848799,14.1241124241944,7.77067551986425,63.1361788498956
"554","Guinea",2018,"vdpt","Subnational region","Between-group variance",120.541910212235,37.5016885129194,47.0399513674736,194.043869056997
"555","Guinea-Bissau",2019,"vdpt","Subnational region","Between-group variance",63.0671556670498,19.1062615799302,25.6195710911853,100.514740242914
"556","Haiti",2016,"vdpt","Subnational region","Between-group variance",69.9692022970219,35.2412477146406,0.897626006071761,139.040778587972
"557","Honduras",2019,"vdpt","Subnational region","Between-group variance",31.9800655762183,11.6310428998457,9.18364038988038,54.7764907625563
"558","India",2020,"vdpt","Subnational region","Between-group variance",21.6211259542543,2.03678668757018,17.6290974024261,25.6131545060825
"559","Indonesia",2017,"vdpt","Subnational region","Between-group variance",119.109256197851,20.3776443235157,79.1698072339927,159.048705161708
"560","Iraq",2018,"vdpt","Subnational region","Between-group variance",246.630356582376,38.9862714404888,170.218668667516,323.042044497237
"561","Jordan",2017,"vdpt","Subnational region","Between-group variance",13.3818009450311,6.01976891354936,1.58327067922054,25.1803312108416
"562","Kazakhstan",2015,"vdpt","Subnational region","Between-group variance",55.6356488111608,21.1917660869969,14.1005505118495,97.1707471104721
"563","Kenya",2022,"vdpt","Subnational region","Between-group variance",98.6098641227351,14.0476394723204,71.0769966891839,126.142731556286
"564","Kiribati",2019,"vdpt","Subnational region","Between-group variance",66.2493404252094,40.7294675789463,-13.5789491390172,146.077629989436
"565","Kyrgyzstan",2018,"vdpt","Subnational region","Between-group variance",119.055649005805,41.5382475722407,37.6421797833054,200.469118228306
"566","Lao People's Democratic Republic",2017,"vdpt","Subnational region","Between-group variance",240.880478950718,39.2866879942441,163.879985410138,317.880972491299
"567","Lesotho",2018,"vdpt","Subnational region","Between-group variance",5.79206459585528,10.7936586326591,-15.3631175855765,26.947246777287
"568","Liberia",2019,"vdpt","Subnational region","Between-group variance",19.7850560888911,19.7310000417041,-18.8869933718072,58.4571055495894
"569","Madagascar",2021,"vdpt","Subnational region","Between-group variance",325.858454847464,47.4218768538107,232.913284134702,418.803625560227
"570","Malawi",2020,"vdpt","Subnational region","Between-group variance",3.0536085278415,1.70732426575151,-0.292685542962763,6.39990259864575
"571","Maldives",2016,"vdpt","Subnational region","Between-group variance",7.29861354745907,13.9143038542519,-19.9729208768215,34.5701479717396
"572","Mali",2018,"vdpt","Subnational region","Between-group variance",65.2024345639704,23.0159017591979,20.0920960442305,110.31277308371
"573","Mauritania",2020,"vdpt","Subnational region","Between-group variance",173.888089849917,46.6643599952352,82.4276248976443,265.34855480219
"574","Mexico",2019,"vdpt","Subnational region","Between-group variance",29.8972920581187,15.2300132180396,0.0470146666920108,59.7475694495454
"575","Mongolia",2018,"vdpt","Subnational region","Between-group variance",7.14532483966513,6.73119210132635,-6.04756925195501,20.3382189312853
"576","Montenegro",2013,"vdpt","Subnational region","Between-group variance",15.9249368734717,22.2557389727687,-27.6955099624794,59.5453837094229
"577","Mozambique",2022,"vdpt","Subnational region","Between-group variance",448.921044550665,56.328741450277,338.518740013654,559.323349087677
"578","Myanmar",2016,"vdpt","Subnational region","Between-group variance",213.23183864112,69.0637160354456,77.8694425731453,348.594234709095
"579","Namibia",2013,"vdpt","Subnational region","Between-group variance",97.8285237973775,45.3296558041797,8.98403098958832,186.673016605167
"580","Nepal",2022,"vdpt","Subnational region","Between-group variance",21.1676916257868,13.1292983988613,-4.56526037826085,46.9006436298344
"581","Niger",2021,"vdpt","Subnational region","Between-group variance",157.65076187706,54.7684919381449,50.3064901907233,264.995033563396
"582","Nigeria",2021,"vdpt","Subnational region","Between-group variance",396.059860617724,33.0844239936575,331.215581140902,460.904140094545
"583","North Macedonia",2019,"vdpt","Subnational region","Between-group variance",123.626667541183,79.1822597705534,-31.5677098235966,278.821044905962
"584","Pakistan",2017,"vdpt","Subnational region","Between-group variance",257.700084113509,44.5082285862194,170.465559068843,344.934609158175
"585","Papua New Guinea",2017,"vdpt","Subnational region","Between-group variance",87.6630796778312,33.5524635237301,21.9014595787263,153.424699776936
"586","Paraguay",2016,"vdpt","Subnational region","Between-group variance",19.3265820604496,11.2268834053488,-2.67770507266446,41.3308691935637
"587","Peru",2022,"vdpt","Subnational region","Between-group variance",30.7992005073262,8.73008528965212,13.6885477576452,47.9098532570073
"588","Philippines",2022,"vdpt","Subnational region","Between-group variance",309.321687410162,37.6390019500657,235.550599174001,383.092775646324
"589","Rwanda",2019,"vdpt","Subnational region","Between-group variance",0.145698081680127,0.308709781989254,-0.459361972694022,0.750758136054276
"590","Samoa",2020,"vdpt","Subnational region","Between-group variance",193.112019686199,70.3332408137534,55.2614007752595,330.962638597138
"591","Sao Tome and Principe",2019,"vdpt","Subnational region","Between-group variance",0.945188213685861,4.53468288736017,-7.94262692685016,9.83300335422189
"592","Senegal",2019,"vdpt","Subnational region","Between-group variance",31.7550063782552,16.9029983653461,-1.37426164856253,64.8842744050729
"593","Serbia",2019,"vdpt","Subnational region","Between-group variance",32.1927955085836,24.3449930726,-15.5225141175895,79.9081051347568
"594","Sierra Leone",2019,"vdpt","Subnational region","Between-group variance",8.57425952269544,7.83676518014421,-6.78551798568477,23.9340370310756
"595","South Africa",2016,"vdpt","Subnational region","Between-group variance",67.6526460611653,44.9441857131207,-20.4363392510309,155.741631373361
"596","Sudan",2014,"vdpt","Subnational region","Between-group variance",307.838458503045,50.6219382082552,208.621282787253,407.055634218837
